Date,Rate
8/8/12,0.6394
9/8/12,0.6383
10/8/12,0.6401
11/8/12,0.6381
12/8/12,0.63733
13/08/2012,0.63731
14/08/2012,0.63742
15/08/2012,0.6375
16/08/2012,0.63755
17/08/2012,0.63539
18/08/2012,0.63712
19/08/2012,0.63698
20/08/2012,0.63696
21/08/2012,0.6368
22/08/2012,0.63358
23/08/2012,0.6331
24/08/2012,0.6303
25/08/2012,0.63192
26/08/2012,0.63249
27/08/2012,0.63257
28/08/2012,0.63301
29/08/2012,0.63187
30/08/2012,0.63129
31/08/2012,0.63396
1/9/12,0.63045
2/9/12,0.63026
3/9/12,0.63026
4/9/12,0.6292
5/9/12,0.6297
6/9/12,0.6288
7/9/12,0.62745
8/9/12,0.62445
9/9/12,0.62471
10/9/12,0.62471
11/9/12,0.624955
12/9/12,0.6223
13/09/2012,0.6208
14/09/2012,0.61937
15/09/2012,0.616395
16/09/2012,0.616615
17/09/2012,0.616695
18/09/2012,0.6151
19/09/2012,0.6156
20/09/2012,0.6167
21/09/2012,0.6175
22/09/2012,0.61522
23/09/2012,0.6162
24/09/2012,0.6162
25/09/2012,0.6172
26/09/2012,0.61645
27/09/2012,0.6191
28/09/2012,0.61603
29/09/2012,0.61881
30/09/2012,0.61853
1/10/12,0.61857
2/10/12,0.61958
3/10/12,0.61896
4/10/12,0.6221
5/10/12,0.6174
6/10/12,0.619
7/10/12,0.61981
8/10/12,0.61968
9/10/12,0.624
10/10/12,0.625
11/10/12,0.624785
12/10/12,0.62335
13/10/2012,0.62222
14/10/2012,0.622105
15/10/2012,0.6222
16/10/2012,0.62235
17/10/2012,0.62045
18/10/2012,0.618965
19/10/2012,0.6198
20/10/2012,0.624805
21/10/2012,0.624785
22/10/2012,0.624785
23/10/2012,0.6245
24/10/2012,0.62745
25/10/2012,0.6242
26/10/2012,0.62045
27/10/2012,0.62166
28/10/2012,0.62087
29/10/2012,0.62083
30/10/2012,0.62432
31/10/2012,0.62197
1/11/12,0.620175
2/11/12,0.61974
3/11/12,0.62385
4/11/12,0.62408
5/11/12,0.62408
6/11/12,0.625985
7/11/12,0.62545
8/11/12,0.6259
9/11/12,0.6259
10/11/12,0.62845
11/11/12,0.62907
12/11/12,0.62905
13/11/2012,0.6303
14/11/2012,0.62945
15/11/2012,0.63093
16/11/2012,0.6307
17/11/2012,0.63055
18/11/2012,0.62951
19/11/2012,0.62951
20/11/2012,0.6285
21/11/2012,0.62838
22/11/2012,0.62755
23/11/2012,0.6276
24/11/2012,0.624
25/11/2012,0.62381
26/11/2012,0.62381
27/11/2012,0.62455
28/11/2012,0.62415
29/11/2012,0.625195
30/11/2012,0.624
1/12/12,0.62412
2/12/12,0.62451
3/12/12,0.62451
4/12/12,0.621135
5/12/12,0.621175
6/12/12,0.621215
7/12/12,0.62232
8/12/12,0.62381
9/12/12,0.62358
10/12/12,0.62358
11/12/12,0.622425
12/12/12,0.620995
13/12/2012,0.61975
14/12/2012,0.620065
15/12/2012,0.61975
16/12/2012,0.618485
17/12/2012,0.618485
18/12/2012,0.617245
19/12/2012,0.6152
20/12/2012,0.6144
21/12/2012,0.61476
22/12/2012,0.61865
23/12/2012,0.618425
24/12/2012,0.618425
25/12/2012,0.620675
26/12/2012,0.61965
27/12/2012,0.6206
28/12/2012,0.62045
29/12/2012,0.61905
30/12/2012,0.61841
31/12/2012,0.61841
1/1/13,0.61545
2/1/13,0.616
3/1/13,0.6151
4/1/13,0.61925
5/1/13,0.62335
6/1/13,0.62222
7/1/13,0.62222
8/1/13,0.6217
9/1/13,0.6235
10/1/13,0.62405
11/1/13,0.6203
12/1/13,0.61978
13/01/2013,0.619865
14/01/2013,0.619865
15/01/2013,0.62225
16/01/2013,0.6214
17/01/2013,0.624615
18/01/2013,0.62545
19/01/2013,0.62998
20/01/2013,0.63018
21/01/2013,0.63018
22/01/2013,0.63211
23/01/2013,0.6304
24/01/2013,0.631065
25/01/2013,0.63362
26/01/2013,0.63305
27/01/2013,0.63277
28/01/2013,0.63277
29/01/2013,0.6374
30/01/2013,0.6349
31/01/2013,0.63315
1/2/13,0.630765
2/2/13,0.63514
3/2/13,0.637105
4/2/13,0.637125
5/2/13,0.6352
6/2/13,0.63908
7/2/13,0.638805
8/2/13,0.637265
9/2/13,0.632585
10/2/13,0.63297
11/2/13,0.63297
12/2/13,0.638265
13/02/2013,0.6388
14/02/2013,0.64363
15/02/2013,0.645245
16/02/2013,0.644175
17/02/2013,0.644455
18/02/2013,0.64444
19/02/2013,0.64635
20/02/2013,0.64796
21/02/2013,0.6537
22/02/2013,0.65543
23/02/2013,0.65533
24/02/2013,0.65944
25/02/2013,0.65944
26/02/2013,0.6613
27/02/2013,0.66116
28/02/2013,0.660875
1/3/13,0.658445
2/3/13,0.6655
4/3/13,0.66496
5/3/13,0.66305
6/3/13,0.66205
7/3/13,0.664995
8/3/13,0.66512
9/3/13,0.670195
10/3/13,0.670195
11/3/13,0.670355
12/3/13,0.67125
13/03/2013,0.6715
14/03/2013,0.67015
15/03/2013,0.66288
16/03/2013,0.661175
17/03/2013,0.661575
18/03/2013,0.661575
19/03/2013,0.66152
20/03/2013,0.66201
21/03/2013,0.66105
22/03/2013,0.65947
23/03/2013,0.65625
24/03/2013,0.65654
25/03/2013,0.65654
26/03/2013,0.65879
27/03/2013,0.659905
28/03/2013,0.66155
29/03/2013,0.65905
30/03/2013,0.65845
31/03/2013,0.65768
1/4/13,0.65768
2/4/13,0.6564
3/4/13,0.66135
4/4/13,0.660165
5/4/13,0.65809
6/4/13,0.6523
7/4/13,0.656925
8/4/13,0.65204
9/4/13,0.65525
10/4/13,0.6522
11/4/13,0.65265
12/4/13,0.64955
13/04/2013,0.65129
14/04/2013,0.651765
15/04/2013,0.651785
16/04/2013,0.6531
17/04/2013,0.65025
18/04/2013,0.656
19/04/2013,0.654
20/04/2013,0.656
21/04/2013,0.65656
22/04/2013,0.65654
23/04/2013,0.654965
24/04/2013,0.6556
25/04/2013,0.65535
26/04/2013,0.64785
27/04/2013,0.64593
28/04/2013,0.645995
29/04/2013,0.645995
30/04/2013,0.64485
1/5/13,0.643835
2/5/13,0.64135
3/5/13,0.64375
4/5/13,0.642815
5/5/13,0.64216
6/5/13,0.64216
7/5/13,0.643295
8/5/13,0.645795
9/5/13,0.643035
10/5/13,0.64565
11/5/13,0.6515
12/5/13,0.65085
13/05/2013,0.65085
14/05/2013,0.653935
15/05/2013,0.65612
16/05/2013,0.656735
17/05/2013,0.653145
18/05/2013,0.659025
19/05/2013,0.659175
20/05/2013,0.659175
21/05/2013,0.655995
22/05/2013,0.659605
23/05/2013,0.664055
24/05/2013,0.661745
25/05/2013,0.66109
26/05/2013,0.661095
27/05/2013,0.661095
28/05/2013,0.662335
29/05/2013,0.664365
30/05/2013,0.661615
31/05/2013,0.65729
1/6/13,0.65891
2/6/13,0.65794
3/6/13,0.657915
4/6/13,0.651635
5/6/13,0.65398
6/6/13,0.64944
7/6/13,0.64054
8/6/13,0.64315
9/6/13,0.64274
10/6/13,0.64274
11/6/13,0.64201
12/6/13,0.64091
13/06/2013,0.6379
14/06/2013,0.6375
15/06/2013,0.637155
16/06/2013,0.63668
17/06/2013,0.63668
18/06/2013,0.636785
19/06/2013,0.63896
20/06/2013,0.638345
21/06/2013,0.6461
22/06/2013,0.64783
23/06/2013,0.64857
24/06/2013,0.64857
25/06/2013,0.647625
26/06/2013,0.6488
27/06/2013,0.6532
28/06/2013,0.65553
29/06/2013,0.65816
30/06/2013,0.657355
1/7/13,0.657355
2/7/13,0.65724
3/7/13,0.66006
4/7/13,0.654395
5/7/13,0.66334
6/7/13,0.67071
7/7/13,0.67157
8/7/13,0.67157
9/7/13,0.669255
10/7/13,0.673085
11/7/13,0.669755
12/7/13,0.66102
13/07/2013,0.661835
14/07/2013,0.661795
15/07/2013,0.661795
16/07/2013,0.662715
17/07/2013,0.661185
18/07/2013,0.65705
19/07/2013,0.656925
20/07/2013,0.65517
21/07/2013,0.6549
22/07/2013,0.6549
23/07/2013,0.651
24/07/2013,0.6503
25/07/2013,0.653615
26/07/2013,0.651105
27/07/2013,0.64992
28/07/2013,0.650045
29/07/2013,0.650045
30/07/2013,0.651765
31/07/2013,0.65651
1/8/13,0.658285
2/8/13,0.66085
3/8/13,0.654335
4/8/13,0.65413
5/8/13,0.65413
6/8/13,0.65142
7/8/13,0.6508
8/8/13,0.64512
9/8/13,0.643265
10/8/13,0.644595
11/8/13,0.64491
12/8/13,0.64491
13/08/2013,0.646435
14/08/2013,0.647355
15/08/2013,0.64493
16/08/2013,0.6398
17/08/2013,0.640265
18/08/2013,0.639875
19/08/2013,0.63986
20/08/2013,0.638615
21/08/2013,0.63807
22/08/2013,0.63731
23/08/2013,0.64117
24/08/2013,0.642355
25/08/2013,0.64228
26/08/2013,0.64228
27/08/2013,0.6423
28/08/2013,0.64369
29/08/2013,0.644435
30/08/2013,0.645105
31/08/2013,0.645765
1/9/13,0.645075
2/9/13,0.644765
3/9/13,0.643335
4/9/13,0.64223
5/9/13,0.63984
6/9/13,0.64144
7/9/13,0.639935
8/9/13,0.63965
9/9/13,0.63965
10/9/13,0.63644
11/9/13,0.635385
12/9/13,0.632045
13/09/2013,0.63257
14/09/2013,0.62969
15/09/2013,0.6299
16/09/2013,0.6299
17/09/2013,0.628765
18/09/2013,0.62852
19/09/2013,0.62613
20/09/2013,0.623695
21/09/2013,0.62402
22/09/2013,0.624785
23/09/2013,0.624785
24/09/2013,0.62334
25/09/2013,0.624355
26/09/2013,0.622165
27/09/2013,0.6241
28/09/2013,0.619865
29/09/2013,0.61966
30/09/2013,0.6196
1/10/13,0.6174
2/10/13,0.61728
3/10/13,0.61678
4/10/13,0.61877
5/10/13,0.623635
6/10/13,0.62463
7/10/13,0.62463
8/10/13,0.62131
9/10/13,0.62211
10/10/13,0.627235
11/10/13,0.62633
12/10/13,0.627665
13/10/2013,0.62674
14/10/2013,0.62674
15/10/2013,0.62515
16/10/2013,0.626055
17/10/2013,0.62815
18/10/2013,0.61858
19/10/2013,0.61852
20/10/2013,0.6186
21/10/2013,0.6186
22/10/2013,0.619285
23/10/2013,0.61588
24/10/2013,0.61826
25/10/2013,0.61743
26/10/2013,0.618635
27/10/2013,0.6186
28/10/2013,0.6186
29/10/2013,0.61949
30/10/2013,0.62311
31/10/2013,0.6223
1/11/13,0.623345
2/11/13,0.62792
3/11/13,0.627885
4/11/13,0.627885
5/11/13,0.62692
6/11/13,0.623275
7/11/13,0.622095
8/11/13,0.622335
9/11/13,0.62529
10/11/13,0.62419
11/11/13,0.62432
12/11/13,0.62578
13/11/2013,0.628285
14/11/2013,0.623775
15/11/2013,0.622005
16/11/2013,0.621085
17/11/2013,0.620465
18/11/2013,0.620365
19/11/2013,0.620635
20/11/2013,0.62086
21/11/2013,0.61896
22/11/2013,0.618985
23/11/2013,0.616655
24/11/2013,0.61635
25/11/2013,0.61635
26/11/2013,0.619485
27/11/2013,0.617725
28/11/2013,0.61458
29/11/2013,0.611985
30/11/2013,0.610875
1/12/13,0.610965
2/12/13,0.610965
3/12/13,0.610965
4/12/13,0.609105
5/12/13,0.61128
6/12/13,0.61262
7/12/13,0.611735
8/12/13,0.611715
9/12/13,0.611715
10/12/13,0.610195
11/12/13,0.608915
12/12/13,0.610205
13/12/2013,0.61237
14/12/2013,0.61369
15/12/2013,0.613555
16/12/2013,0.613555
17/12/2013,0.61312
18/12/2013,0.615005
19/12/2013,0.610055
20/12/2013,0.610315
21/12/2013,0.611675
22/12/2013,0.612125
23/12/2013,0.612125
24/12/2013,0.611295
25/12/2013,0.61078
26/12/2013,0.61095
27/12/2013,0.6089
28/12/2013,0.60649
29/12/2013,0.606775
30/12/2013,0.606775
31/12/2013,0.60551
1/1/14,0.603305
2/1/14,0.60383
3/1/14,0.60842
4/1/14,0.609115
5/1/14,0.60918
6/1/14,0.60918
7/1/14,0.609325
8/1/14,0.60907
9/1/14,0.607515
10/1/14,0.60744
11/1/14,0.60721
12/1/14,0.606775
13/01/2014,0.606775
14/01/2014,0.61059
15/01/2014,0.60805
16/01/2014,0.610735
17/01/2014,0.61201
18/01/2014,0.608655
19/01/2014,0.60881
20/01/2014,0.60881
21/01/2014,0.609035
22/01/2014,0.60722
23/01/2014,0.603225
24/01/2014,0.601905
25/01/2014,0.606595
26/01/2014,0.606665
27/01/2014,0.606665
28/01/2014,0.603025
29/01/2014,0.603195
30/01/2014,0.603885
31/01/2014,0.606465
1/2/14,0.6079
2/2/14,0.608405
3/2/14,0.608405
4/2/14,0.613345
5/2/14,0.613255
6/2/14,0.6134
7/2/14,0.611975
8/2/14,0.61
9/2/14,0.609365
10/2/14,0.609365
11/2/14,0.60907
12/2/14,0.60726
13/02/2014,0.603175
14/02/2014,0.600985
15/02/2014,0.597605
16/02/2014,0.59714
17/02/2014,0.59714
18/02/2014,0.598445
19/02/2014,0.59892
20/02/2014,0.59813
21/02/2014,0.600765
22/02/2014,0.601445
23/02/2014,0.601775
24/02/2014,0.601775
25/02/2014,0.600985
26/02/2014,0.599105
27/02/2014,0.600835
28/02/2014,0.59945
1/3/14,0.59724
2/3/14,0.59721
3/3/14,0.59721
4/3/14,0.598145
5/3/14,0.600295
6/3/14,0.597925
7/3/14,0.59746
8/3/14,0.59787
9/3/14,0.598285
10/3/14,0.598285
11/3/14,0.60072
12/3/14,0.601495
13/03/2014,0.601565
14/03/2014,0.600405
15/03/2014,0.601665
16/03/2014,0.60069
17/03/2014,0.60069
18/03/2014,0.60091
19/03/2014,0.603345
20/03/2014,0.60099
21/03/2014,0.60546
22/03/2014,0.606535
23/03/2014,0.606555
24/03/2014,0.606555
25/03/2014,0.60639
26/03/2014,0.605455
27/03/2014,0.603915
28/03/2014,0.601735
29/03/2014,0.601085
30/03/2014,0.600835
31/03/2014,0.600835
1/4/14,0.59974
2/4/14,0.601095
3/4/14,0.601315
4/4/14,0.6029
5/4/14,0.603265
6/4/14,0.603155
7/4/14,0.603155
8/4/14,0.602175
9/4/14,0.597215
10/4/14,0.597565
11/4/14,0.59575
12/4/14,0.597205
13/04/2014,0.597605
14/04/2014,0.597605
15/04/2014,0.597875
16/04/2014,0.59796
17/04/2014,0.595365
18/04/2014,0.595405
19/04/2014,0.595685
20/04/2014,0.59547
21/04/2014,0.59547
22/04/2014,0.59532
23/04/2014,0.594195
24/04/2014,0.596265
25/04/2014,0.59533
26/04/2014,0.595265
27/04/2014,0.595275
28/04/2014,0.595045
29/04/2014,0.594975
30/04/2014,0.59434
1/5/14,0.59263
2/5/14,0.59192
3/5/14,0.592785
4/5/14,0.592585
5/5/14,0.59289
6/5/14,0.592755
7/5/14,0.588805
8/5/14,0.58964
9/5/14,0.59047
10/5/14,0.593485
11/5/14,0.59335
12/5/14,0.59335
13/05/2014,0.59282
14/05/2014,0.59434
15/05/2014,0.596375
16/05/2014,0.59547
17/05/2014,0.594545
18/05/2014,0.594695
19/05/2014,0.594655
20/05/2014,0.594495
21/05/2014,0.59384
22/05/2014,0.59272
23/05/2014,0.59332
24/05/2014,0.59428
25/05/2014,0.594105
26/05/2014,0.594125
27/05/2014,0.593735
28/05/2014,0.59566
29/05/2014,0.598565
30/05/2014,0.59854
31/05/2014,0.59618
1/6/14,0.5968
2/6/14,0.5968
3/6/14,0.597255
4/6/14,0.59696
5/6/14,0.59746
6/6/14,0.5947
7/6/14,0.595235
8/6/14,0.59522
9/6/14,0.59522
10/6/14,0.595435
11/6/14,0.597185
12/6/14,0.59529
13/06/2014,0.59411
14/06/2014,0.58936
15/06/2014,0.589465
16/06/2014,0.589465
17/06/2014,0.588955
18/06/2014,0.58973
19/06/2014,0.5903
20/06/2014,0.586995
21/06/2014,0.58796
22/06/2014,0.5878
23/06/2014,0.5878
24/06/2014,0.58758
25/06/2014,0.588975
26/06/2014,0.58907
27/06/2014,0.58737
28/06/2014,0.58762
29/06/2014,0.587025
30/06/2014,0.587025
1/7/14,0.58461
2/7/14,0.582725
3/7/14,0.5828
4/7/14,0.58299
5/7/14,0.58268
6/7/14,0.58277
7/7/14,0.58277
8/7/14,0.583655
9/7/14,0.58378
10/7/14,0.58406
11/7/14,0.583725
12/7/14,0.584335
13/07/2014,0.584265
14/07/2014,0.584265
15/07/2014,0.585665
16/07/2014,0.58324
17/07/2014,0.583685
18/07/2014,0.58457
19/07/2014,0.585255
20/07/2014,0.58519
21/07/2014,0.58519
22/07/2014,0.58594
23/07/2014,0.586175
24/07/2014,0.586945
25/07/2014,0.588635
26/07/2014,0.589155
27/07/2014,0.58905
28/07/2014,0.58905
29/07/2014,0.58865
30/07/2014,0.590095
31/07/2014,0.59151
1/8/14,0.592
2/8/14,0.59402
3/8/14,0.594475
4/8/14,0.594475
5/8/14,0.593415
6/8/14,0.59261
7/8/14,0.593255
8/8/14,0.59404
9/8/14,0.59596
10/8/14,0.596125
11/8/14,0.59618
12/8/14,0.595715
13/08/2014,0.59479
14/08/2014,0.59906
15/08/2014,0.599355
16/08/2014,0.599075
17/08/2014,0.59898
18/08/2014,0.599
19/08/2014,0.59755
20/08/2014,0.60182
21/08/2014,0.601485
22/08/2014,0.60286
23/08/2014,0.603115
25/08/2014,0.603405
26/08/2014,0.603115
27/08/2014,0.60425
28/08/2014,0.603085
29/08/2014,0.60323
30/08/2014,0.60329
31/08/2014,0.602445
1/9/14,0.602465
2/9/14,0.602065
3/9/14,0.606595
4/9/14,0.60773
5/9/14,0.611675
6/9/14,0.612765
8/9/14,0.61249
9/9/14,0.62048
10/9/14,0.621485
11/9/14,0.6181
12/9/14,0.61616
13/09/2014,0.615709
14/09/2014,0.615709
15/09/2014,0.615868
16/09/2014,0.614547
17/09/2014,0.614547
18/09/2014,0.613145
19/09/2014,0.610935
20/09/2014,0.613095
21/09/2014,0.61393
22/09/2014,0.61393
23/09/2014,0.611455
24/09/2014,0.61099
26/09/2014,0.613255
27/09/2014,0.615515
28/09/2014,0.615595
29/09/2014,0.615555
30/09/2014,0.615555
1/10/14,0.61703
2/10/14,0.61795
3/10/14,0.626564
4/10/14,0.626564
5/10/14,0.626564
6/10/14,0.624342
7/10/14,0.621491
8/10/14,0.621491
9/10/14,0.622435
10/10/14,0.62054
11/10/14,0.62249
12/10/14,0.622025
13/10/2014,0.622025
14/10/2014,0.622715
15/10/2014,0.627865
16/10/2014,0.62716
17/10/2014,0.62245
18/10/2014,0.62137
19/10/2014,0.621485
20/10/2014,0.621485
21/10/2014,0.61954
22/10/2014,0.619825
23/10/2014,0.622245
24/10/2014,0.623615
25/10/2014,0.62156
26/10/2014,0.621485
27/10/2014,0.621485
28/10/2014,0.619905
29/10/2014,0.61898
30/10/2014,0.61974
31/10/2014,0.62404
1/11/14,0.625175
2/11/14,0.625195
3/11/14,0.625195
4/11/14,0.625955
5/11/14,0.625235
6/11/14,0.6258
7/11/14,0.63078
8/11/14,0.630895
9/11/14,0.63012
10/11/14,0.63012
11/11/14,0.629955
12/11/14,0.62986
13/11/2014,0.63221
14/11/2014,0.635855
15/11/2014,0.638915
16/11/2014,0.63818
17/11/2014,0.63818
18/11/2014,0.639005
19/11/2014,0.63903
20/11/2014,0.63827
21/11/2014,0.63762
22/11/2014,0.637995
23/11/2014,0.63855
24/11/2014,0.63855
25/11/2014,0.636835
26/11/2014,0.636225
27/11/2014,0.63354
28/11/2014,0.63625
29/11/2014,0.63957
30/11/2014,0.638815
1/12/14,0.638815
2/12/14,0.63568
3/12/14,0.63941
4/12/14,0.63674
5/12/14,0.63659
6/12/14,0.64112
7/12/14,0.641705
8/12/14,0.641705
9/12/14,0.63961
10/12/14,0.637335
11/12/14,0.637325
12/12/14,0.63617
13/12/2014,0.63597
14/12/2014,0.63623
15/12/2014,0.63623
16/12/2014,0.63899
17/12/2014,0.63583
18/12/2014,0.63904
19/12/2014,0.63823
20/12/2014,0.64034
21/12/2014,0.63996
22/12/2014,0.63996
23/12/2014,0.640245
24/12/2014,0.64454
25/12/2014,0.643085
26/12/2014,0.642715
27/12/2014,0.64285
28/12/2014,0.642695
29/12/2014,0.642695
30/12/2014,0.644255
31/12/2014,0.642375
4/1/15,0.652425
5/1/15,0.652425
6/1/15,0.656405
7/1/15,0.658955
8/1/15,0.663555
9/1/15,0.661655
10/1/15,0.660095
11/1/15,0.65967
